N,sample_index,sample_seed,projection_model,status,is_nontrivial,knot_label,knot_types,determinant,alexander_roots,vassiliev_2,vassiliev_3,gauss_code,simplified_gauss_code,crossing_count,simplified_crossing_count,edge_length_min,edge_length_mean,edge_length_rms,edge_length_max,cycle_distortion,pair_distance_min,pair_distance_mean,pair_distance_rms,pair_distance_std,pair_distance_max,pair_distance_distortion,pair_abs_ratio_min,pair_abs_ratio_mean,pair_abs_ratio_rms,pair_abs_ratio_max,pair_rms_scale_to_simplex,pair_normalized_ratio_min,pair_normalized_ratio_mean,pair_normalized_ratio_max,min_nonadjacent_segment_distance,embedded_numerically,fast_mode_requested,fast_backend_available,messages
6,10,1510803931,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2+a,3+c,1+a,2-a,3-c",----,3,0,0.5827191357437714,1.0422718846740697,1.0704213396379088,1.2721064411220593,2.1830524571642345,0.5827191357437714,1.0600208584715434,1.0954451150103321,0.2763254957568197,1.3771671498632052,2.363346362575541,0.41204465241158506,0.7495479372244138,0.7745966692414833,0.9738042304956227,1.2909944487358058,0.531947358894631,0.9676622260180924,1.257175855725292,0.21434672711973413,True,True,true,
6,11,2001446838,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,0.5765343499382886,1.047981485305296,1.0904515523639182,1.3613470751028658,2.3612592645149113,0.5765343499382886,1.0590352912757688,1.0954451150103321,0.28007900998191076,1.3982556848894652,2.4252773230929474,0.4076713484283418,0.7488510359769666,0.7745966692414833,0.9887160766179811,1.2909944487358058,0.5263014477296297,0.9667625303763212,1.2764269662896592,0.30294687299296974,True,True,true,
6,12,268609779,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.3324750971050055,0.9104980076796924,0.9755228498366733,1.3027840334209995,3.9184409441936086,0.3324750971050055,1.0604200115425861,1.0954451150103321,0.2747897361984637,1.3827135204865888,4.158848384514907,0.23509539573860525,0.7498301810676796,0.7745966692414833,0.9777261067743911,1.2909944487358058,0.3035068508218868,0.9680266012529385,1.2622389762298105,0.201332594484031,True,True,true,
6,13,1549659757,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,2-c,3-a,4-c,5-a,1-c,2+c,3+a,4+c,5+a",----,5,0,0.9284875302884545,1.1467229760151236,1.1532940885762466,1.3442427394198524,1.447776836596001,0.7062802438137042,1.0763689013722657,1.0954451150103324,0.20354357803345804,1.4024931314871418,1.9857459468412908,0.49941554981875835,0.7611077492186432,0.7745966692414834,0.9917124038421141,1.2909944487358056,0.6447427024283572,0.9825858791310719,1.2802952081026107,0.16544916120327405,True,True,true,
6,14,3882616189,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,1+c",----,1,0,0.32524193722615086,0.9892627346942061,1.0432012257750607,1.3417819133306141,4.125488627862991,0.32524193722615086,1.0470900985911755,1.0954451150103321,0.3218731511516956,1.3968074399648718,4.29467199672233,0.22998077933886066,0.7404045092271108,0.7745966692414833,0.9876920128109822,1.2909944487358058,0.2969039094424034,0.9558581112311586,1.2751049055996724,0.22678650671070405,True,True,true,
6,15,2119264454,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a",----,1,0,0.7642840843226593,1.1229490246820217,1.1417998641273202,1.3841058199673288,1.8109834397428042,0.5209927504393315,1.0541081722954793,1.0954451150103321,0.29808717030406484,1.3841058199673288,2.656670018537053,0.3683975067846819,0.7453670367342909,0.7745966692414833,0.9787106111786649,1.2909944487358058,0.4755991361871357,0.9622647066946269,1.263509965950484,0.0045652232138257524,True,True,true,
6,16,2538978978,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,3-a,4+a,5+c,1+a,2+c,3+a,4-a,5-c",----,5,0,0.7141122528858288,1.1685666824837453,1.1891280677037042,1.3856257739662348,1.940347289052561,0.33955555576978963,1.060999140887058,1.0954451150103321,0.27254508441159764,1.3856257739662348,4.080704174681963,0.24010203607438516,0.7502396873543398,0.7745966692414833,0.9797853809583829,1.2909944487358058,0.3099703957021954,0.968555271595739,1.264897487769769,0.24106062110982088,True,True,true,
6,17,1503539406,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,1+a",----,1,0,0.3989657112782663,1.0044334511177875,1.0489601822099701,1.301371301192262,3.2618625220266,0.3989657112782663,1.064221915828429,1.0954451150103321,0.2596761711641404,1.3589339193610288,3.406142134388121,0.28211135990577635,0.7525185333696213,0.7745966692414833,0.9609113895645963,1.2909944487358058,0.36420419956366623,0.9714972491509913,1.2405312696549031,0.027034569376428463,True,True,true,
6,18,3455055339,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a,2-c,2+c",----,2,0,0.46921072442634265,1.092622407784581,1.1333632524548558,1.410170370310728,3.0054095034481643,0.46921072442634265,1.0693940818222472,1.0954451150103324,0.23747904699899972,1.410170370310728,3.0054095034481643,0.3317820850473193,0.7561758070172726,0.7745966692414834,0.9971410314750606,1.2909944487358056,0.42832882998608013,0.9762187691276167,1.2873035362409984,0.019780913335655695,True,True,true,
6,19,996734903,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2+c,3-c,4-a,2-c,1-a,5+a,3+c,4+a,5-a",----,5,0,0.8709626185474104,1.1980894033831786,1.2140624584737425,1.3920355011589949,1.5982723845032851,0.46383380344690606,1.0585184033853374,1.0954451150103321,0.28202622164358443,1.3920355011589949,3.0011514702341824,0.3279800277608555,0.7484855410445294,0.7745966692414833,0.9843177425219394,1.2909944487358058,0.4234203951354799,0.9662906784475035,1.2707487413879839,0.056787477940430174,True,True,true,
6,20,3731583509,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,0.6891808883887793,1.0675773653631462,1.0928079693549655,1.3564220634180792,1.9681655226819017,0.4792264113617577,1.0590162939720955,1.0954451150103324,0.2801508327697929,1.393023361772661,2.9068167545571644,0.3388642451975928,0.748837602854715,0.7745966692414834,0.9850162654607298,1.2909944487358056,0.43747185942514116,0.9667451882900647,1.2716505306242767,0.20623431165344408,True,True,true,
6,21,1874569106,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2+a,2-a,1+a",----,2,0,0.7197188568207314,1.1143489618208497,1.142494456858153,1.4044674689375165,1.951411242914458,0.3609689379606033,1.0592705841521073,1.0954451150103321,0.2791878033690821,1.4044674689375165,3.8908263876455824,0.25524358382964873,0.7490174131653905,0.7745966692414833,0.9931084712416246,1.2909944487358058,0.3295180497995088,0.9669773224029725,1.2820975233654401,0.30234955264661306,True,True,true,
6,22,153759873,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,1+a",----,1,0,0.5816421500593951,1.058174364193218,1.087979450816964,1.3408442506915441,2.305273526952306,0.5816421500593951,1.0685494496191046,1.0954451150103321,0.2412510595183125,1.3408442506915441,2.305273526952306,0.4112831085309217,0.7555785618588219,0.7745966692414833,0.9481200621789859,1.2909944487358058,0.5309642099722259,0.9754477289435227,1.2240177370081178,0.026722741190304277,True,True,true,
6,23,3157158979,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,1+a",----,1,0,0.2595792195208781,0.98753739020895,1.0892860011730607,1.3935897774800632,5.36864923183104,0.2595792195208781,1.0322880823548886,1.0954451150103321,0.3665805709909716,1.3935897774800632,5.36864923183104,0.18355022637832433,0.7299379031711989,0.7745966692414833,0.9854167818484044,1.2909944487358058,0.23696232331861716,0.942345780915872,1.2721675950573927,0.1312690409019451,True,True,true,
6,24,140456776,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,0.6201885639968814,0.9078884348421677,0.931380663726924,1.1872638248434486,1.9143594283518888,0.6201885639968814,1.0731175748520712,1.0954451150103321,0.22004242896225573,1.3969134809226778,2.2524012244277727,0.4385395392165419,0.7588087141883619,0.7745966692414833,0.9877669950913303,1.2909944487358058,0.5661521106797138,0.97961783766953,1.2752017073073554,0.6098113678081397,True,True,true,
6,25,3964305263,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,1+a",----,1,0,0.5748045417012477,1.0934567584309332,1.1385624461885508,1.4114534931524731,2.4555364315233095,0.548432956426986,1.0590973201242353,1.0954451150103321,0.2798443612182724,1.4114534931524731,2.5736117361509856,0.3878006625157081,0.7488948969963465,0.7745966692414833,0.998048336337554,1.2909944487358058,0.5006485025238469,0.9668191547088564,1.2884748617817885,0.17269458807800378,True,True,true,
