N,sample_index,sample_seed,projection_model,status,is_nontrivial,knot_label,knot_types,determinant,alexander_roots,vassiliev_2,vassiliev_3,gauss_code,simplified_gauss_code,crossing_count,simplified_crossing_count,edge_length_min,edge_length_mean,edge_length_rms,edge_length_max,cycle_distortion,pair_distance_min,pair_distance_mean,pair_distance_rms,pair_distance_std,pair_distance_max,pair_distance_distortion,pair_abs_ratio_min,pair_abs_ratio_mean,pair_abs_ratio_rms,pair_abs_ratio_max,pair_rms_scale_to_simplex,pair_normalized_ratio_min,pair_normalized_ratio_mean,pair_normalized_ratio_max,min_nonadjacent_segment_distance,embedded_numerically,fast_mode_requested,fast_backend_available,messages
6,10,1510803931,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.8994864994216669,1.4701452143189506,1.5426561741119218,1.9800862630118277,2.201351842729093,0.4249547211933165,1.4457485612069558,1.5807306536509849,0.6391560820017959,2.482247515764695,5.841204702454626,0.3004883650530327,1.0222986115201327,1.117745364426055,1.7552140509806773,0.8946581500818699,0.26883436479947187,0.9146077846138664,1.5703165558480776,0.069106643837501,True,True,true,
6,11,2001446838,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.8531941182969851,1.6011160613888842,1.7582247066330214,2.5886379458364535,3.0340550764736802,0.7501165625301188,1.6496351616001657,1.7602906261371876,0.61426942140957,2.5886379458364535,3.4509809210252094,0.5304125080453899,1.1664682092512433,1.244713438600719,1.830443445537771,0.8033977693083955,0.4261322257769376,0.9371379572816074,1.4705741809902184,0.18807330469379224,True,True,true,
6,12,268609779,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,1+c,2-c,3+c,3-c,2+c",----,3,0,0.1173242438740068,0.9446800497892603,1.0329102285700873,1.348603368477173,11.49466916595195,0.1173242438740068,0.9070355039326371,0.978951605228064,0.36828364066880676,1.5891845654709962,13.545235946098265,0.08296076844089446,0.6413709556077251,0.6922233185102201,1.1237231828015382,1.4446205050592151,0.11984682720518555,0.926537633820343,1.623353551885507,0.03119631388967142,True,True,true,
6,13,1549659757,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,1.1797522529320057,1.4601362154953001,1.4731915265982638,1.6589852445927158,1.4062149408654958,0.4446113455352251,1.4012268792887483,1.5062810886393492,0.5526716482245669,2.548852859638093,5.732766123117647,0.3143876974204329,0.9908170283259378,1.0651015721499388,1.8023111412968187,0.9388775926613935,0.29517156451645454,0.9302559063225717,1.6921495455675657,0.37195346259827505,True,True,true,
6,14,3882616189,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,1.0109020343084008,1.702716653729336,1.7846764600600729,2.3962334556135025,2.370391367599595,0.3350450157447493,1.504529994900617,1.6283820498836477,0.6229105833324889,2.3962334556135025,7.151974639249817,0.2369126026358658,1.063863361892788,1.1514399898351781,1.6943929257703814,0.8684777398977989,0.20575332169050206,0.9239416480967223,1.47154253867188,0.1579413797363236,True,True,true,
6,15,2119264454,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2+c,3+a,4+c,5+a,3-a,2-c,1-a,4-c,5-a",----,5,0,0.6581767722190348,1.599208281665433,1.68650580911806,2.2683520410828883,3.446417644662797,0.47259345786126744,1.416837875093548,1.542391314059664,0.6095419603170049,2.2683520410828883,4.799795687710887,0.3341740387981011,1.0018556693205862,1.0906353574148182,1.6039671103680564,0.9168967365686225,0.3064030856199351,0.9185981937128186,1.4706722090598743,0.08290112009243757,True,True,true,
6,16,2538978978,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2+c,2-c,1-a",----,2,0,0.3332603682138896,1.2726484708934869,1.3643246723651326,1.7654596922484196,5.297538683373629,0.13811846508389491,1.2376195321564596,1.3222786180836819,0.4655304903721319,1.8319129639890712,13.263345801564938,0.09766450326789948,0.875129163716755,0.9349921774649484,1.2953580793802197,1.0695276646178022,0.10445488809617424,0.9359748507089111,1.3854213014833283,0.07036275900168945,True,True,true,
6,17,1503539406,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,3+c,1+a,2+c,3-c",----,3,0,0.9936565856287338,1.7668597760389757,1.8758545050577529,2.6379683876892708,2.654808940877801,0.6085647415677828,1.589686128797755,1.69464411727077,0.5871257924060521,2.6379683876892708,4.334737469169416,0.430320255553618,1.124077841631084,1.1982943470200522,1.8653253354908266,0.8345195005607967,0.35911064474579973,0.9380648789894305,1.5566503673572052,0.02287240993375048,True,True,true,
6,18,3455055339,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,1+c",----,1,0,1.0279508459095856,1.36899668866001,1.3819168561935147,1.610378996231258,1.5665914402806964,0.49933434509057883,1.2286727814525664,1.2845024412612998,0.3745793877455794,1.69817806873289,3.4008837674180854,0.3530827014928919,0.8688028556244466,0.90828038666654,1.2007932280633014,1.1009816073096967,0.388737560202894,0.9565359644206575,1.3220512582797328,0.006490185066939914,True,True,true,
6,19,996734903,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,2-a,2+a,1+c",----,2,0,0.357832102931319,1.6551098826806332,1.8380767005825962,2.9449213699822425,8.229897054673934,0.357832102931319,1.685260474995175,1.8869604318247826,0.8488326117035134,3.347340954297214,9.354501529840912,0.2530255065089783,1.1916591099347502,1.3342825171739996,2.366927487727009,0.7494664639075033,0.18963413164168894,0.8931085393059599,1.773932774552232,0.08952962235438605,True,True,true,
6,20,3731583509,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,1+c",----,1,0,0.743849664424798,1.1518768465845186,1.2099287201166435,1.7720545994964767,2.382275188450567,0.47783993513731754,1.195304627955657,1.2612513363542595,0.40249444697187325,1.9964594413888646,4.178092483658025,0.3378838584573372,0.8452080080111083,0.8918393727166919,1.4117100093699726,1.1212781478281595,0.3788617869920751,0.9477132697522238,1.5829195845768367,0.0028055875308780212,True,True,true,
6,21,1874569106,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,2+c,1+a",----,2,0,0.42481873121977365,1.3070553903916797,1.396114692708462,1.7552185789050863,4.131688294123382,0.42481873121977365,1.241609745134482,1.3513260898757427,0.5333736419865078,2.1326741556742443,5.0201980255219425,0.30039220562056723,0.8779506703718932,0.9555318417454396,1.5080283575385527,1.0465375995982844,0.31437173780818267,0.9188083871367053,1.5782083774245403,0.18141844282198336,True,True,true,
6,22,153759873,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,3-a,4-c,5-a,1+a,2+c,3+a,4+c,5+a",----,5,0,0.6979060517427572,1.363078869191093,1.4096225389429475,1.7962872061561115,2.5738238000237446,0.49452933191462356,1.1967484081480815,1.2499872448100329,0.3609173863681413,1.7962872061561115,3.6323168116269104,0.34968504409248324,0.8462289147757145,0.8838744572018633,1.2701668644316242,1.131382394696372,0.3956275025748601,0.9574084960602599,1.4370444287446331,0.15704751420970037,True,True,true,
6,23,3157158979,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,2+a,2-a,1-c",----,2,0,1.0329031540667875,1.3670389256253912,1.393097635889636,1.673622499756968,1.6203092159874959,0.4559798417268538,1.2111834832558033,1.3055741081726624,0.48739955049136185,2.071902030153869,4.543845671570287,0.32242643816942695,0.8564360542713216,0.9231803052304687,1.4650559754759753,1.083212016476406,0.34925619225481025,0.9277018253303352,1.5869662374461393,0.05797729163265783,True,True,true,
